Level;Number;Name;BARC_SPC_CATEGORY;BARC_SPC_GROUP_CLASS0;BARC_SPC_GROUP_CLASS1;BARC_SPC_KEY;Area;IES_AREA;Volume;IES_OCCUPATION_REAL;IES_OCCUPATION_DESIGN;IES_PROFILE;BARC_REF_ACTIVITY_PEOPLE_SENSIBLE;BARC_REF_ACTIVITY_PEOPLE_LATENT;IES_LIGHT_DENSITY;IES_ILLUMINANCE;BARC_EA_PLUG_EQUIP1_PERAREA;BARC_EA_PLUG_EQUIP1_PERPERSON;BARC_EA_PLUG_EQUIP1_PERROOM;IES_PLUG_TOTAL;IES_PLUG_TOTAL_DENSITY;IES_INT_GAINS_TOTAL_DENSITY;IES_VENTILATION_TYPE;BARC_VENT_SUPPLY_DESIGN;Condition Type;BARC_SPC_HEAT_TEMP_SETPOINT;BARC_SPC_CLG_TEMP_SETPOINT;IES_COMF_RH_MIN;IES_COMF_RH_MAX;IES_HEAT_POWER_DENSITY;IES_COOL_POWER_DENSITY;
05;05.17;Simulatorenruimte;EDUCATIONAL;05;EDU;[EDU] Simulatie;92.7;0.0;306.0;5;5;[Education] Training Room;75;40;6;500;10;15;0;1002.15;10.8089305937551;20.8535835625303;0;200;HeatedAndCooled;21.0;25.0;0;0;0;0
05;05.16;Simulatorenruimte;EDUCATIONAL;05;EDU;[EDU] Simulatie;57.1;0.0;188.5;5;5;[Education] Training Room;75;40;6;500;10;15;0;646.2;11.313025210084;23.8781512605042;0;200;HeatedAndCooled;21.0;25.0;0;0;0;0
05;05.15;Simulatorenruimte;EDUCATIONAL;05;EDU;[EDU] Simulatie;71.3;0.0;235.1;5;5;[Education] Training Room;75;40;6;500;10;15;0;787.53;11.0525872594838;22.3155235569029;0;200;HeatedAndCooled;21.0;25.0;0;0;0;0
05;05.50;Centrale ruimte;EDUCATIONAL;05;EDU;[EDU] Circulation;114.5;0.0;377.8;0;0;[Education] Training Room;75;40;2;100;1;0;0;114.47175;1;3;0;0;Heated;18.0;28.0;0;0;0;0
05;05.51;Centrale ruimte;EDUCATIONAL;05;EDU;[EDU] Circulation;155.6;0.0;513.5;0;0;[Education] Training Room;75;40;2;100;1;0;0;155.59785;1.00000002790651;3.00000002790651;0;0;Heated;18.0;28.0;0;0;0;0
05;05.13;Practicum middel;EDUCATIONAL;05;EDU;[EDU] Technische vaardigheden;47.6;0.0;157.0;12;12;[Education] Training Room;75;40;10;500;0;15;0;180;3.78349973725696;32.7009984235418;0;480;HeatedAndCooled;21.0;25.0;0;0;0;0
05;05.11;Practicum middel;EDUCATIONAL;05;EDU;[EDU] Technische vaardigheden;47.0;0.0;155.1;12;12;[Education] Training Room;75;40;10;500;0;15;0;180;3.82861811038819;32.9717086623291;0;480;HeatedAndCooled;21.0;25.0;0;0;0;0
05;05.10;Berging;TECHNICAL SPACE;05;EDU;[TS] Storage;29.1;0.0;96.0;0;0;[General] OFF;75;40;1;20;0;0;0;0;0;1;0;0;Unconditioned;0.0;99.0;0;0;0;0
05;05.09;Practicum klein;EDUCATIONAL;05;EDU;[EDU] Technische vaardigheden;17.0;0.0;56.3;5;5;[Education] Training Room;75;40;10;500;0;15;0;75;4.39973014988415;36.3983808993049;0;200;HeatedAndCooled;21.0;25.0;0;0;0;0
05;05.08;Practicum klein;EDUCATIONAL;05;EDU;[EDU] Technische vaardigheden;21.7;0.0;71.7;5;5;[Education] Training Room;75;40;10;500;0;15;0;75;3.45261061058584;30.715663663515;0;200;HeatedAndCooled;21.0;25.0;0;0;0;0
05;05.14;Practicum middel;EDUCATIONAL;05;EDU;[EDU] Technische vaardigheden;46.6;0.0;153.7;12;12;[Education] Training Room;75;40;10;500;0;15;0;180;3.86358123930808;33.1814874358485;0;480;HeatedAndCooled;21.0;25.0;0;0;0;0
06;06.11.02;Lokaal 1;EDUCATIONAL;06;EDU;[EDU] Communicatie;27.6;0.0;91.0;7;7;[Education] Training Room;75;40;6;300;0;10;0;70;2.53876979655237;27.5795432706951;0;280;HeatedAndCooled;21.0;25.0;0;0;0;0
06;06.11.03;Lokaal 2;EDUCATIONAL;06;EDU;[EDU] Communicatie;20.7;0.0;68.5;7;7;[Education] Training Room;75;40;6;300;0;10;0;70;3.37386488744872;34.6778515433141;0;280;HeatedAndCooled;21.0;25.0;0;0;0;0
06;06.11.04;Lokaal 3;EDUCATIONAL;06;EDU;[EDU] Communicatie;20.9;0.0;68.8;7;7;[Education] Training Room;75;40;6;300;0;10;0;70;3.35615826988523;34.5273452940244;0;280;HeatedAndCooled;21.0;25.0;0;0;0;0
06;06.11.05;Lokaal 4;EDUCATIONAL;06;EDU;[EDU] Communicatie;20.4;0.0;67.2;7;7;[Education] Training Room;75;40;6;300;0;10;0;70;3.43705968657171;35.2150073358595;0;280;HeatedAndCooled;21.0;25.0;0;0;0;0
06;06.11.01;Observatieruimte;EDUCATIONAL;06;EDU;[EDU] Communicatie;45.4;0.0;149.7;7;7;[Education] Training Room;75;40;6;300;0;10;0;70;1.54314598868598;19.1167409038308;0;280;HeatedAndCooled;21.0;25.0;0;0;0;0
06;06.11.06;Lokaal 5;EDUCATIONAL;06;EDU;[EDU] Communicatie;20.5;0.0;67.7;7;7;[Education] Training Room;75;40;6;300;0;10;0;70;3.41441058781941;35.0224899964649;0;280;HeatedAndCooled;21.0;25.0;0;0;0;0
06;06.11.07;Lokaal 6;EDUCATIONAL;06;EDU;[EDU] Communicatie;21.1;0.0;69.7;7;7;[Education] Training Room;75;40;6;300;0;10;0;70;3.31569562898957;34.1834128464114;0;280;HeatedAndCooled;21.0;25.0;0;0;0;0
06;06.11.08;Lokaal 7;EDUCATIONAL;06;EDU;[EDU] Communicatie;20.3;0.0;67.2;7;7;[Education] Training Room;75;40;6;300;0;10;0;70;3.43993468113087;35.2394447896124;0;280;HeatedAndCooled;21.0;25.0;0;0;0;0
06;06.09;VR Casco;EDUCATIONAL;06;EDU;[EDU] VR/AR/MR;87.2;0.0;287.6;5;5;[Education] Training Room;75;40;5;500;10;15;0;946.6594;10.8604281345566;20.162567373293;0;200;HeatedAndCooled;21.0;25.0;0;0;0;0
06;06.10;VR;EDUCATIONAL;06;EDU;[EDU] VR/AR/MR;90.4;0.0;298.2;5;5;[Education] Training Room;75;40;5;500;10;15;0;978.6469;10.8299705014749;19.9798216255658;0;200;HeatedAndCooled;21.0;25.0;0;0;0;0
06;06.07;Berging;TECHNICAL SPACE;06;EDU;[TS] Storage;40.9;0.0;134.9;0;0;[General] OFF;75;40;1;20;0;0;0;0;0;1;0;0;Unconditioned;0.0;99.0;0;0;0;0
06;06.08;Berging 2;TECHNICAL SPACE;06;EDU;[TS] Storage;13.4;0.0;44.4;0;0;[General] OFF;75;40;1;20;0;0;0;0;0;1;0;0;Unconditioned;0.0;99.0;0;0;0;0
06;06.06;Debriefing lokaal 4;EDUCATIONAL;06;EDU;[EDU] Communicatie;22.4;0.0;73.9;12;12;[Education] Training Room;75;40;6;300;0;10;0;120;5.3596492109592;51.5570182931532;0;480;HeatedAndCooled;21.0;25.0;0;0;0;0
06;06.04;Debriefing lokaal 2;EDUCATIONAL;06;EDU;[EDU] Communicatie;21.8;0.0;72.0;12;12;[Education] Training Room;75;40;6;300;0;10;0;120;5.49717983222151;52.7260285738828;0;480;HeatedAndCooled;21.0;25.0;0;0;0;0
06;06.03.01;Apotheek sim;EDUCATIONAL;06;EDU;[EDU] Hifi;22.2;0.0;73.3;5;5;[Education] Training Room;75;40;6;500;0;0;2200;2200;99.0620623820981;121.947641197228;0;200;HeatedAndCooled;21.0;25.0;0;0;0;0
06;06.03;Apotheek sas;EDUCATIONAL;06;EDU;[EDU] Circulation;6.3;0.0;20.9;0;0;[Education] Training Room;75;40;2;100;1;0;0;6.31912;0.999999208751765;2.99999920875176;0;0;Heated;18.0;28.0;0;0;0;0
06;06.50;Centrale ruimte;EDUCATIONAL;06;EDU;[EDU] Circulation;163.3;0.0;539.0;0;0;[Education] Training Room;75;40;2;100;1;0;0;163.33671;0.999999984339163;2.99999998433916;0;0;Heated;18.0;28.0;0;0;0;0
07;07.18;Kleedkamer;GENERAL;07;EDU;[GEN] Locker Room;50.0;0.0;165.1;24;24;[Education] Training Room;75;40;4;200;0;0;0;0;0;39.9690666027217;0;960;HeatedAndCooled;18.0;99.0;0;0;0;0
07;07.12;High fidelity 5;EDUCATIONAL;07;EDU;[EDU] Hifi;47.4;0.0;156.4;8;8;[Education] Training Room;75;40;6;500;0;0;2200;2200;46.4115438167162;65.0692375849115;0;320;HeatedAndCooled;21.0;25.0;0;0;0;0
