,CCA Cooling,Cooling plant sensible load,Radiators,CCA Heating,Heating plant sensible load,AHU Cooling,AHU Heating
636,1173,1173,26173,24468,50642,0,1784
637,1198,1198,26070,24293,50363,0,1784
638,1225,1225,28616,24127,52743,0,1784
639,1252,1252,29133,23975,53108,0,1783
640,1279,1279,30483,23837,54320,0,1783
641,1306,1306,30486,23712,54198,0,1780
642,1332,1332,24061,23603,47665,0,1926
643,1356,1356,21929,23500,45429,0,1927
644,1380,1380,14643,23406,38050,0,1927
645,1403,1403,30217,23315,53533,0,1958
646,1425,1425,30854,23228,54082,0,2120
647,1445,1445,31101,23146,54247,0,2278
648,385,385,32481,30016,62498,0,2362
649,494,494,32067,29344,61412,0,2259
650,541,541,31704,28870,60574,0,2170
651,581,581,31577,28484,60061,0,2183
652,615,615,31332,28145,59477,0,2159
653,646,646,31569,27841,59410,0,2222
654,674,674,32794,27563,60357,0,2393
655,699,699,14855,27311,42166,0,1961
656,722,722,10682,27080,37762,0,1796
657,744,744,17677,26862,44540,0,1793
658,765,765,16233,26649,42882,0,1793
659,791,791,15681,26425,42107,0,1793
660,817,817,20115,26212,46327,0,1793
661,844,844,19251,26011,45263,0,1791
662,872,872,18336,25815,44151,0,1790
663,901,901,17525,25620,43146,0,1791
664,931,931,19479,25432,44912,0,1791
665,961,961,20376,25268,45644,0,1792
666,990,990,15536,25116,40652,0,1940
667,1019,1019,13917,24974,38891,0,1940
668,1046,1046,10216,24840,35057,0,1939
669,1072,1072,23414,24715,48130,0,1939
670,1097,1097,23997,24594,48591,0,1939
671,1120,1120,23891,24479,48370,0,1939
672,1142,1142,25290,25038,50328,0,1937
673,1161,1161,26491,24847,51338,0,1936
674,1179,1179,27807,24719,52527,0,1935
675,1196,1196,28912,24610,53522,0,1933
676,1210,1210,29949,24512,54462,0,1975
677,1223,1223,30804,24424,55229,0,2210
678,1234,1234,31363,24346,55710,0,2418
679,1244,1244,14143,24276,38420,0,1951
680,1252,1252,11327,24211,35539,0,1781
681,1259,1259,18367,24150,42517,0,1786
682,1267,1267,18026,24082,42109,0,1792
683,1277,1277,17183,24010,41193,0,1787
684,1287,1287,22881,23935,46817,0,1785
685,1299,1299,22630,23857,46487,0,1786
686,1312,1312,21642,23781,45423,0,1790
687,1325,1325,20213,23709,43922,0,1795
688,1339,1339,20317,23636,43953,0,1798
689,1353,1353,20034,23572,43606,0,1800
690,1368,1368,14652,23508,38160,0,1945
691,1382,1382,12428,23452,35881,0,1945
692,1395,1395,8470,23393,31864,0,1946
693,1409,1409,21335,23336,44672,0,1946
694,1422,1422,23150,23283,46434,0,1946
695,1435,1435,23621,23230,46851,0,1946
696,1446,1446,25585,23181,48767,0,1943
697,1455,1455,27209,23136,50346,0,1941
698,1462,1462,28496,23100,51596,0,1938
699,1468,1468,29189,23065,52255,0,1936
700,1472,1472,30100,23042,53142,0,2129
701,1475,1475,30669,23023,53692,0,2371
702,1476,1476,30979,23005,53985,0,2541
703,1476,1476,14592,22994,37586,0,1968
704,1475,1475,12445,22985,35431,0,1787
705,1473,1473,20146,22981,43127,0,1787
706,1473,1473,18548,22964,41513,0,1786
707,1475,1475,18022,22934,40957,0,1787
708,1478,1478,23855,22901,46757,0,1786
709,1483,1483,23794,22866,46660,0,1786
710,1489,1489,23165,22828,45993,0,1786
711,1497,1497,22286,22788,45075,0,1787
712,1506,1506,23065,22749,45815,0,1787
713,1515,1515,23223,22719,45942,0,1787
714,1524,1524,18247,22692,40940,0,1934
715,1533,1533,17132,22668,39801,0,1934
716,1542,1542,11771,22649,34420,0,1934
717,1551,1551,26636,22628,49265,0,1934
718,1559,1559,28018,22607,50626,0,1933
719,1567,1567,28749,22587,51337,0,1944
720,923,923,30204,26146,56351,0,2023
721,1033,1033,29794,25681,55475,0,1957
722,1059,1059,29889,25472,55361,0,1977
723,1077,1077,30492,25311,55804,0,2161
724,1091,1091,30840,25172,56012,0,2290
725,1103,1103,31147,25049,56196,0,2393
726,1114,1114,31626,24939,56565,0,2568
727,1122,1122,14271,24842,39114,0,1966
728,1130,1130,11472,24756,36228,0,1787
729,1137,1137,17835,24671,42507,0,1787
730,1144,1144,17010,24578,41589,0,1787
731,1153,1153,16070,24482,40552,0,1788
732,1163,1163,21178,24384,45563,0,1789
733,1176,1176,21284,24290,45574,0,1790
734,1189,1189,21719,24196,45915,0,1790
735,1203,1203,21540,24112,45652,0,1790
736,1218,1218,22307,24035,46342,0,1791
737,1234,1234,22532,23965,46498,0,1791
738,1248,1248,17532,23900,41433,0,1938
739,1263,1263,16422,23841,40264,0,1937
740,1277,1277,11227,23788,35015,0,1937
741,1290,1290,25637,23736,49374,0,1937
742,1304,1304,26785,23687,50472,0,1937
743,1316,1316,27129,23641,50770,0,1937
744,1327,1327,28253,23595,51848,0,1937
745,1335,1335,28092,23557,51650,0,1937
746,1342,1342,28214,23521,51736,0,1937
747,1348,1348,28072,23491,51563,0,1937
748,1352,1352,27876,23465,51341,0,1938
749,1354,1354,27781,23442,51223,0,1939
750,1355,1355,27566,23421,50988,0,1942
751,1356,1356,12137,23406,35544,0,1950
752,1354,1354,9356,23395,32751,0,1807
753,1353,1353,14894,23380,38274,0,1808
754,1354,1354,14561,23361,37922,0,1810
755,1356,1356,14021,23333,37354,0,1815
756,1360,1360,19551,23299,42851,0,1818
757,1365,1365,19775,23256,43032,0,1818
758,1371,1371,19000,23222,42223,0,1818
759,1379,1379,18151,23176,41328,0,1818
760,1387,1387,18393,23137,41531,0,1818
761,1396,1396,18139,23102,41242,0,1818
762,1406,1406,12847,23066,35914,0,1963
763,1415,1415,11062,23038,34100,0,1963
764,1425,1425,7373,23009,30382,0,1963
765,1434,1434,19398,22975,42374,0,1962
766,1443,1443,21223,22945,44168,0,1959
767,1452,1452,21636,22914,44550,0,1960
768,2639,2639,22706,17393,40100,0,1961
769,2442,2442,22789,18071,40861,0,1962
770,2387,2387,22501,18325,40827,0,1963
771,2349,2349,22611,18530,41142,0,1963
772,2316,2316,22567,18710,41278,0,1962
773,2284,2284,21924,18880,40805,0,1962
774,2253,2253,22198,19034,41232,0,1962
775,2224,2224,9128,19174,28303,0,1963
776,2195,2195,7268,19310,26578,0,1817
777,2168,2168,13198,19434,32632,0,1817
778,2145,2145,13171,19541,32713,0,1817
779,2124,2124,12618,19635,32254,0,1818
780,2107,2107,17034,19715,36750,0,1819
781,2092,2092,15946,19780,35727,0,1819
782,2081,2081,16924,19835,36759,0,1819
783,2071,2071,16299,19886,36185,0,1818
784,2064,2064,16633,19931,36565,0,1819
785,2058,2058,16621,19979,36601,0,1819
786,2053,2053,11944,20024,31968,0,1961
787,2048,2048,11948,20068,32016,0,1959
788,2045,2045,8959,20112,29072,0,1957
789,2042,2042,20332,20155,40487,0,1957
790,2038,2038,21316,20191,41508,0,1957
791,2035,2035,21664,20223,41888,0,1957
792,3586,3586,22720,14804,37525,0,1955
793,3270,3270,22717,15497,38215,0,1955
794,3192,3192,22935,15791,38727,0,1955
795,3135,3135,23109,16033,39143,0,1955
796,3084,3084,23509,16252,39761,0,1955
797,3035,3035,24268,16456,40724,0,1954
798,2989,2989,24829,16650,41479,0,1954
799,2943,2943,10761,16832,27593,0,1955
800,2900,2900,8747,17004,25752,0,1811
801,2858,2858,14522,17164,31687,0,1812
802,2821,2821,13863,17308,31172,0,1814
803,2789,2789,13047,17432,30480,0,1817
804,2760,2760,17078,17544,34623,0,1819
805,2735,2735,16491,17645,34136,0,1821
806,2713,2713,16947,17734,34682,0,1822
807,2693,2693,15784,17818,33603,0,1824
808,2677,2677,15880,17897,33777,0,1825
809,2662,2662,15534,17973,33508,0,1825
810,2649,2649,10006,18046,28052,0,1968
811,2636,2636,8497,18117,26615,0,1968
812,2624,2624,6679,18183,24862,0,1968
813,2614,2614,15065,18243,33308,0,1968
814,2604,2604,16234,18298,34533,0,1969
815,2594,2594,16397,18346,34743,0,1970
816,4416,4416,17629,13182,30811,0,1970
817,4131,4131,17800,13877,31677,0,1970
818,4036,4036,18598,14168,32767,0,1970
819,3964,3964,19105,14413,33518,0,1971
820,3899,3899,19302,14634,33937,0,1973
821,3838,3838,19374,14841,34216,0,1976
822,3779,3779,19358,15037,34395,0,1977
823,3722,3722,8212,15220,23432,0,1980
824,3668,3668,5540,15393,20934,0,1836
825,3616,3616,8324,15554,23878,0,1836
826,3569,3569,8459,15700,24160,0,1835
827,3527,3527,7946,15828,23775,0,1834
828,3490,3490,12786,15940,28727,0,1831
829,3457,3457,12401,16039,28440,0,1830
830,3428,3428,11521,16126,27648,0,1831
831,3403,3403,10203,16204,26408,0,1831
832,3381,3381,10289,16274,26564,0,1832
833,3362,3362,10200,16343,26544,0,1834
834,3344,3344,5655,16410,22066,0,1976
835,3328,3328,4746,16472,21219,0,1977
836,3313,3313,4472,16529,21002,0,1979
837,3300,3300,10270,16583,26854,0,1980
838,3287,3287,11685,16630,28316,0,1978
839,3275,3275,12579,16674,29254,0,1972
840,5902,5902,14547,10476,25024,0,1964
841,5556,5556,15480,10771,26252,0,1956
842,5420,5420,16245,11120,27365,0,1951
843,5322,5322,16958,11410,28368,0,1949
844,5244,5244,17631,11675,29307,0,1947
845,5169,5169,18240,11924,30165,0,1947
846,5097,5097,18804,12160,30965,0,1947
847,5028,5028,8101,12385,20486,0,1949
848,4941,4941,5872,12599,18472,0,1806
849,4866,4866,9049,12799,21849,0,1809
850,4793,4793,9688,12983,22672,0,1810
851,4729,4729,9656,13148,22804,0,1810
852,4671,4671,15776,13298,29074,0,1810
853,4617,4617,16965,13434,30399,0,1809
854,4569,4569,17573,13561,31135,0,1807
855,4524,4524,18300,13682,31983,0,1805
856,4483,4483,18627,13803,32431,0,1804
857,4445,4445,17106,13919,31026,0,1802
858,4409,4409,10999,14031,25031,0,1945
859,4375,4375,9344,14137,23481,0,1945
860,4342,4342,7689,14237,21926,0,1946
861,4311,4311,18607,14335,32942,0,1946
862,4280,4280,18643,14427,33071,0,1946
863,4251,4251,19943,14513,34456,0,1945
864,4922,4922,23194,13282,36476,0,1948
865,4790,4790,23278,13530,36808,0,1948
866,4727,4727,23186,13679,36866,0,1948
867,4671,4671,23424,13816,37241,0,1947
868,4618,4618,22514,13946,36461,0,1946
869,4565,4565,24257,14071,38328,0,1945
870,4514,4514,26098,14193,40291,0,1946
871,4462,4462,11859,14315,26175,0,1948
872,4412,4412,8743,14435,23179,0,1800
873,4362,4362,12277,14546,26823,0,1800
874,4317,4317,12040,14635,26675,0,1802
875,4277,4277,8917,14707,23624,0,1803
876,4242,4242,14222,14771,28994,0,1802
877,4212,4212,17556,14830,32387,0,1804
878,4185,4185,15973,14886,30859,0,1804
879,4161,4161,12787,14935,27722,0,1799
880,4141,4141,14084,14971,29055,0,1799
881,4123,4123,15675,15014,30690,0,1804
882,4105,4105,11180,15063,26243,0,1952
883,4089,4089,9992,15115,25107,0,1954
884,4073,4073,7633,15166,22800,0,1955
885,4058,4058,17847,15216,33063,0,1955
886,4043,4043,18864,15262,34126,0,1958
887,4028,4028,18544,15307,33852,0,1959
888,3342,3342,19678,16700,36379,0,1960
889,3422,3422,19540,16579,36120,0,1960
890,3430,3430,21207,16552,37760,0,1959
891,3429,3429,22499,16545,39045,0,1952
892,3424,3424,22728,16548,39276,0,1945
893,3416,3416,23832,16557,40389,0,1940
894,3406,3406,26002,16572,42574,0,1940
895,3394,3394,12077,16593,28670,0,1945
896,3380,3380,9822,16621,26444,0,1798
897,3367,3367,16196,16650,32847,0,1797
898,3354,3354,16602,16673,33276,0,1797
899,3344,3344,16714,16693,33407,0,1797
900,3336,3336,22423,16707,39130,0,1797
901,3330,3330,21953,16715,38669,0,1797
902,3326,3326,20978,16721,37699,0,1798
903,3323,3323,21548,16725,38274,0,1798
904,3322,3322,23106,16736,39843,0,1797
905,3321,3321,23088,16751,39840,0,1796
906,3320,3320,18435,16768,35204,0,1939
907,3320,3320,17509,16792,34302,0,1938
908,3318,3318,12196,16815,29012,0,1938
909,3317,3317,26779,16838,43618,0,1938
910,3315,3315,27758,16862,44621,0,1938
911,3312,3312,28128,16887,45016,0,1992
912,2111,2111,29579,20933,50512,0,2101
913,2269,2269,29680,20435,50116,0,2148
914,2306,2306,29481,20257,49739,0,2126
915,2329,2329,29712,20128,49840,0,2223
916,2346,2346,29906,20019,49926,0,2378
917,2359,2359,30667,19928,50595,0,2610
918,2370,2370,31183,19848,51031,0,2781
919,2377,2377,14258,19782,34040,0,1976
920,2383,2383,11722,19725,31448,0,1787
921,2387,2387,18890,19673,38563,0,1785
922,2393,2393,17584,19612,37196,0,1785
923,2400,2400,16536,19541,36077,0,1785
924,2410,2410,20897,19469,40367,0,1785
925,2423,2423,20498,19400,39898,0,1786
926,2438,2438,20135,19332,39467,0,1788
927,2456,2456,20036,19262,39298,0,1787
928,2475,2475,21289,19199,40489,0,1787
929,2494,2494,21401,19147,40549,0,1787
930,2513,2513,16581,19103,35685,0,1932
931,2531,2531,16453,19064,35518,0,1931
932,2548,2548,11567,19033,30600,0,1931
933,2564,2564,25862,19004,44867,0,1932
934,2579,2579,27121,18977,46098,0,1933
935,2593,2593,27826,18951,46777,0,2000
936,873,873,30137,25752,55889,0,2353
937,1057,1057,30839,25147,55987,0,2667
938,1117,1117,31056,24747,55803,0,2792
939,1160,1160,30910,24433,55343,0,2714
940,1196,1196,30976,24162,55138,0,2729
941,1229,1229,31222,23920,55143,0,2875
942,1258,1258,33070,23705,56775,0,3477
943,1284,1284,15873,23514,39387,0,2174
944,1308,1308,13637,23342,36979,0,1785
945,1331,1331,22606,23183,45789,0,1788
946,1353,1353,22334,23031,45365,0,1788
947,1376,1376,21350,22882,44233,0,1788
948,1399,1399,25505,22739,48244,0,1788
949,1423,1423,25018,22598,47617,0,1788
950,1447,1447,25052,22463,47515,0,1788
951,1472,1472,22264,22332,44596,0,1783
952,1497,1497,22894,22206,45101,0,1783
953,1522,1522,25045,22093,47139,0,1788
954,1546,1546,19931,21998,41930,0,1936
955,1570,1570,18998,21915,40914,0,1936
956,1592,1592,13125,21839,34964,0,1936
957,1613,1613,28046,21769,49815,0,1948
958,1634,1634,29354,21702,51056,0,2103
959,1653,1653,29298,21637,50935,0,2118
960,714,714,30677,28152,58830,0,2217
961,872,872,31449,27252,58701,0,2468
962,916,916,32916,26852,59768,0,2901
963,949,949,33962,26537,60499,0,3251
964,976,976,34417,26265,60683,0,3420
965,1000,1000,36028,26022,62051,0,4013
966,1022,1022,36423,25804,62228,0,4240
967,1041,1041,17161,25610,42771,0,2173
968,1059,1059,15422,25431,40853,0,1781
969,1076,1076,24504,25264,49769,0,1783
970,1093,1093,23956,25104,49060,0,1787
971,1111,1111,22045,24944,46990,0,1791
972,1131,1131,24856,24784,49640,0,1792
973,1151,1151,22608,24625,47234,0,1791
974,1173,1173,22434,24469,46904,0,1791
975,1196,1196,21013,24317,45330,0,1791
976,1221,1221,22834,24169,47003,0,1790
977,1247,1247,24445,24042,48487,0,1791
978,1272,1272,20374,23930,44305,0,1937
979,1296,1296,21013,23832,44846,0,1935
980,1319,1319,14455,23743,38198,0,1933
981,1342,1342,29284,23661,52945,0,1934
982,1363,1363,31093,23580,54673,0,2423
983,1383,1383,33141,23503,56644,0,3203
984,530,530,35270,28540,63811,0,3593
985,656,656,35598,27833,63431,0,3779
986,703,703,35931,27490,63422,0,3903
987,739,739,36183,27216,63399,0,4031
988,769,769,35473,26978,62452,0,3838
989,796,796,34840,26763,61603,0,3590
990,819,819,35065,26568,61633,0,3644
991,840,840,16652,26389,43042,0,2103
992,858,858,12581,26227,38809,0,1781
993,875,875,18481,26067,44548,0,1781
994,891,891,16526,25888,42415,0,1781
995,909,909,16190,25701,41891,0,1782
996,928,928,21307,25528,46836,0,1784
997,948,948,20085,25372,45457,0,1784
998,970,970,19571,25216,44788,0,1784
999,994,994,18792,25061,43853,0,1784
1000,1020,1020,20540,24910,45450,0,1784
1001,1046,1046,22820,24774,47595,0,1784
1002,1072,1072,18406,24658,43065,0,1928
1003,1097,1097,16800,24551,41351,0,1929
1004,1120,1120,12400,24450,36851,0,1928
1005,1143,1143,28913,24358,53271,0,2085
1006,1165,1165,30855,24272,55128,0,2601
1007,1186,1186,31615,24192,55807,0,2931
1008,430,430,34589,29941,64530,0,3797
1009,529,529,35132,29127,64260,0,4408
1010,565,565,36034,28748,64782,0,4881
1011,600,600,36764,28439,65204,0,5263
1012,629,629,37013,28174,65187,0,5472
1013,655,655,37483,27936,65420,0,5903
1014,678,678,38669,27723,66392,0,6582
1015,699,699,22524,27532,50057,0,4667
1016,717,717,21006,27361,48367,0,3153
1017,733,733,26896,27200,54096,0,2168
1018,749,749,22831,27017,49849,0,1772
1019,765,765,22295,26820,49115,0,1772
1020,782,782,25458,26644,52103,0,1773
1021,800,800,22768,26490,49259,0,1776
1022,820,820,20569,26335,46904,0,1777
1023,842,842,18087,26165,44252,0,1776
1024,866,866,20479,25983,46463,0,1775
1025,891,891,23454,25818,49273,0,1775
1026,916,916,20213,25687,45901,0,1922
1027,940,940,19733,25572,45306,0,1922
1028,966,966,13849,25470,39319,0,1922
1029,991,991,30780,25371,56152,0,2636
1030,1016,1016,32934,25281,58215,0,4063
1031,1038,1038,33719,25200,58920,0,4787
1032,792,792,35723,27279,63003,0,5520
1033,852,852,36906,26933,63839,0,6419
1034,876,876,37672,26760,64432,0,6823
1035,894,894,38666,26619,65286,0,7505
1036,909,909,39485,26501,65986,0,8347
1037,921,921,39783,26397,66180,0,8824
1038,932,932,39952,26306,66258,0,8998
1039,940,940,24727,26227,50954,0,6328
1040,947,947,21346,26159,47505,0,3601
1041,952,952,25968,26083,52052,0,1926
1042,957,957,23221,25981,49203,0,1769
1043,964,964,23430,25861,49291,0,1841
1044,971,971,25751,25760,51512,0,1772
1045,981,981,23148,25674,48822,0,1772
1046,993,993,21891,25581,47472,0,1772
1047,1007,1007,19597,25471,45069,0,1772
1048,1026,1026,21625,25348,46973,0,1771
1049,1049,1049,23967,25236,49203,0,1768
1050,1071,1071,20228,25154,45382,0,1916
1051,1092,1092,20041,25084,45125,0,1919
1052,1112,1112,13665,25021,38686,0,1918
1053,1131,1131,30276,24965,55241,0,2436
1054,1149,1149,31856,24909,56765,0,3297
1055,1165,1165,32776,24859,57635,0,3860
1056,1179,1179,35007,24812,59819,0,4844
1057,1190,1190,35490,24774,60264,0,5197
1058,1199,1199,35939,24746,60686,0,5479
1059,1205,1205,36920,24723,61644,0,6169
1060,1210,1210,37985,24705,62691,0,6907
1061,1213,1213,38402,24695,63098,0,7401
1062,1214,1214,38993,24694,63687,0,7873
1063,1214,1214,22542,24694,47236,0,4597
1064,1212,1212,18321,24698,43020,0,1991
1065,1210,1210,23094,24692,47786,0,1771
1066,1208,1208,19615,24649,44265,0,1773
1067,1208,1208,18223,24581,42804,0,1774
1068,1211,1211,19833,24532,44365,0,1773
1069,1216,1216,16745,24483,41228,0,1772
1070,1224,1224,15244,24431,39676,0,1768
1071,1236,1236,16533,24360,40893,0,1767
1072,1251,1251,20966,24291,45257,0,1769
1073,1267,1267,22640,24243,46884,0,1768
1074,1284,1284,17799,24199,41998,0,1918
1075,1300,1300,15687,24166,39854,0,1926
1076,1315,1315,10063,24130,34193,0,1933
1077,1329,1329,24099,24094,48194,0,1934
1078,1343,1343,26508,24064,50572,0,1933
1079,1355,1355,28022,24033,52055,0,1933
1080,1365,1365,29532,24007,53539,0,1934
1081,1373,1373,30563,23982,54546,0,1934
1082,1378,1378,30918,23968,54887,0,1936
1083,1382,1382,30424,23959,54383,0,1937
1084,1384,1384,29768,23951,53719,0,1937
1085,1384,1384,30789,23947,54737,0,1937
1086,1382,1382,31370,23946,55316,0,1959
1087,1380,1380,13582,23951,37533,0,1943
1088,1376,1376,10715,23956,34671,0,1795
1089,1371,1371,18009,23960,41969,0,1795
1090,1368,1368,17942,23955,41897,0,1795
1091,1366,1366,17363,23943,41307,0,1795
1092,1366,1366,22802,23923,46725,0,1795
1093,1367,1367,22934,23898,46832,0,1795
1094,1369,1369,22630,23874,46504,0,1795
1095,1372,1372,21642,23846,45488,0,1796
1096,1376,1376,22107,23822,45929,0,1796
1097,1381,1381,22064,23801,45865,0,1796
1098,1387,1387,16591,23784,40375,0,1942
1099,1391,1391,15113,23769,38882,0,1942
1100,1397,1397,10105,23754,33859,0,1942
1101,1402,1402,24332,23738,48070,0,1942
1102,1407,1407,25381,23722,49104,0,1944
1103,1411,1411,26424,23709,50133,0,1945
1104,1414,1414,27337,23694,51031,0,1946
1105,1415,1415,26165,23682,49848,0,1947
1106,1415,1415,26689,23673,50363,0,1948
1107,1413,1413,27132,23669,50801,0,1949
1108,1410,1410,26772,23666,50439,0,1950
1109,1406,1406,26036,23667,49704,0,1951
1110,1401,1401,26298,23669,49968,0,1952
1111,1395,1395,10966,23673,34639,0,1955
1112,1388,1388,8853,23680,32534,0,1812
1113,1381,1381,15003,23682,38685,0,1815
1114,1376,1376,11791,23668,35460,0,1817
1115,1372,1372,9972,23628,33601,0,1811
1116,1372,1372,13652,23584,37236,0,1802
1117,1373,1373,12505,23538,36044,0,1797
1118,1378,1378,12562,23490,36053,0,1795
1119,1385,1385,11253,23429,34683,0,1795
1120,1394,1394,12807,23357,36164,0,1791
1121,1406,1406,15116,23293,38409,0,1791
1122,1418,1418,10646,23253,33900,0,1941
1123,1429,1429,9228,23226,32454,0,1941
1124,1440,1440,6815,23196,30012,0,1941
1125,1451,1451,16572,23168,39741,0,1939
1126,1462,1462,17438,23144,40582,0,1937
1127,1471,1471,18072,23111,41183,0,1937
1128,1479,1479,19711,23084,42795,0,1938
1129,1485,1485,20104,23059,43164,0,1939
